date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:00:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202020%2012:00:04%20GMT	https://bocagesaintlouis.fr/?p=1564	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/index461c.html	(from https://bocagesaintlouis.fr/menu-barbecue-13-09-2019/)
13:00:03	2556/2556	---MCZ	200	added ('OK')	application/json	date:Fri,%2020%20Nov%202020%2012:00:04%20GMT	https://bocagesaintlouis.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbocagesaintlouis.fr%2Fmenu-barbecue-13-09-2019%2F	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/wp-json/oembed/1.0/embed0f4b.json	(from https://bocagesaintlouis.fr/menu-barbecue-13-09-2019/)
13:00:03	2650/2650	---MCZ	200	added ('OK')	text/xml	date:Fri,%2020%20Nov%202020%2012:00:04%20GMT	https://bocagesaintlouis.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbocagesaintlouis.fr%2Fmenu-barbecue-13-09-2019%2F&format=xml	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/wp-json/oembed/1.0/embed81a5	(from https://bocagesaintlouis.fr/menu-barbecue-13-09-2019/)
13:00:03	0/-1	---M--	301	error ('')			https://bocagesaintlouis.fr/wp-content/themes/consultant	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/wp-content/themes/consultant.13a.delayed	(from https://bocagesaintlouis.fr/repas-vendanges-19-09-2019/)
13:00:04	2192510/2192510	---M--	200	added ('OK')	application/pdf	etag:%2221747e-593c765e01047%22	https://bocagesaintlouis.fr/wp-content/uploads/2019/09/MENUS_BARBECUE_EN_ANJOU.pdf	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/wp-content/uploads/2019/09/MENUS_BARBECUE_EN_ANJOU.pdf	(from https://bocagesaintlouis.fr/menu-barbecue-13-09-2019/)
13:00:04	4799/4799	---MCZ	200	added ('OK')	application/json	date:Fri,%2020%20Nov%202020%2012:00:04%20GMT	https://bocagesaintlouis.fr/wp-json/wp/v2/posts/1556	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/wp-json/wp/v2/posts/1556.json	(from https://bocagesaintlouis.fr/repas-vendanges-19-09-2019/)
13:00:04	827/827	---MCZ	200	added ('OK')	application/rss+xml	etag:%22614ce7a27643294465bac63767fd21ec%22	https://bocagesaintlouis.fr/repas-vendanges-19-09-2019/feed/	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/repas-vendanges-19-09-2019/feed/index.html	(from https://bocagesaintlouis.fr/repas-vendanges-19-09-2019/)
13:00:04	2566/2566	---MCZ	200	added ('OK')	application/json	date:Fri,%2020%20Nov%202020%2012:00:05%20GMT	https://bocagesaintlouis.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbocagesaintlouis.fr%2Frepas-vendanges-19-09-2019%2F	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/wp-json/oembed/1.0/embede09d.json	(from https://bocagesaintlouis.fr/repas-vendanges-19-09-2019/)
13:00:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202020%2012:00:05%20GMT	https://bocagesaintlouis.fr/?p=1556	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/index674c.html	(from https://bocagesaintlouis.fr/repas-vendanges-19-09-2019/)
13:00:05	2660/2660	---MCZ	200	added ('OK')	text/xml	date:Fri,%2020%20Nov%202020%2012:00:05%20GMT	https://bocagesaintlouis.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbocagesaintlouis.fr%2Frepas-vendanges-19-09-2019%2F&format=xml	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/wp-json/oembed/1.0/embed8764	(from https://bocagesaintlouis.fr/repas-vendanges-19-09-2019/)
13:00:05	0/-1	---M--	301	error ('')			https://bocagesaintlouis.fr/wp-content/themes/consultant	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/wp-content/themes/consultant.13f.delayed	(from https://bocagesaintlouis.fr/repas-portes-ouvertes-2019/)
13:00:05	1751744/1751744	---M--	200	added ('OK')	application/pdf	etag:%221abac0-593c765d71746%22	https://bocagesaintlouis.fr/wp-content/uploads/2019/09/MENU_VENDANGE_AU_CHATEAU_DE_SAUMUR.pdf	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/wp-content/uploads/2019/09/MENU_VENDANGE_AU_CHATEAU_DE_SAUMUR.pdf	(from https://bocagesaintlouis.fr/repas-vendanges-19-09-2019/)
13:00:05	4851/4851	---MCZ	200	added ('OK')	application/json	date:Fri,%2020%20Nov%202020%2012:00:06%20GMT	https://bocagesaintlouis.fr/wp-json/wp/v2/posts/1538	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/wp-json/wp/v2/posts/1538.json	(from https://bocagesaintlouis.fr/repas-portes-ouvertes-2019/)
13:00:05	827/827	---MCZ	200	added ('OK')	application/rss+xml	etag:%223366f5d5886790538b28994426a5ac6d%22	https://bocagesaintlouis.fr/repas-portes-ouvertes-2019/feed/	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/repas-portes-ouvertes-2019/feed/index.html	(from https://bocagesaintlouis.fr/repas-portes-ouvertes-2019/)
13:00:05	2560/2560	---MCZ	200	added ('OK')	application/json	date:Fri,%2020%20Nov%202020%2012:00:06%20GMT	https://bocagesaintlouis.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbocagesaintlouis.fr%2Frepas-portes-ouvertes-2019%2F	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/wp-json/oembed/1.0/embede0e3.json	(from https://bocagesaintlouis.fr/repas-portes-ouvertes-2019/)
13:00:06	2660/2660	---MCZ	200	added ('OK')	text/xml	date:Fri,%2020%20Nov%202020%2012:00:06%20GMT	https://bocagesaintlouis.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbocagesaintlouis.fr%2Frepas-portes-ouvertes-2019%2F&format=xml	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/wp-json/oembed/1.0/embed3ad2	(from https://bocagesaintlouis.fr/repas-portes-ouvertes-2019/)
13:00:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202020%2012:00:07%20GMT	https://bocagesaintlouis.fr/?p=1538	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/index652b.html	(from https://bocagesaintlouis.fr/repas-portes-ouvertes-2019/)
13:00:06	0/-1	---M--	301	error ('')			https://bocagesaintlouis.fr/wp-content/themes/consultant	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/wp-content/themes/consultant.144.delayed	(from https://bocagesaintlouis.fr/repas-costa-brava/)
13:00:06	870825/870825	---M--	200	added ('OK')	application/pdf	etag:%22d49a9-587c3d4f71beb%22	https://bocagesaintlouis.fr/wp-content/uploads/2019/04/portes_ouvertes_18052019_menu.pdf	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/wp-content/uploads/2019/04/portes_ouvertes_18052019_menu.pdf	(from https://bocagesaintlouis.fr/repas-portes-ouvertes-2019/)
13:00:06	4689/4689	---MCZ	200	added ('OK')	application/json	date:Fri,%2020%20Nov%202020%2012:00:07%20GMT	https://bocagesaintlouis.fr/wp-json/wp/v2/posts/1508	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/wp-json/wp/v2/posts/1508.json	(from https://bocagesaintlouis.fr/repas-costa-brava/)
13:00:07	811/811	---MCZ	200	added ('OK')	application/rss+xml	etag:%22bc53700dc3cc2c68321dbf50c7c4e718%22	https://bocagesaintlouis.fr/repas-costa-brava/feed/	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/repas-costa-brava/feed/index.html	(from https://bocagesaintlouis.fr/repas-costa-brava/)
13:00:07	2554/2554	---MCZ	200	added ('OK')	application/json	date:Fri,%2020%20Nov%202020%2012:00:08%20GMT	https://bocagesaintlouis.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbocagesaintlouis.fr%2Frepas-costa-brava%2F	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/wp-json/oembed/1.0/embed1a26.json	(from https://bocagesaintlouis.fr/repas-costa-brava/)
13:00:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202020%2012:00:08%20GMT	https://bocagesaintlouis.fr/?p=1508	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/index99b7.html	(from https://bocagesaintlouis.fr/repas-costa-brava/)
13:00:07	2648/2648	---MCZ	200	added ('OK')	text/xml	date:Fri,%2020%20Nov%202020%2012:00:08%20GMT	https://bocagesaintlouis.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbocagesaintlouis.fr%2Frepas-costa-brava%2F&format=xml	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/wp-json/oembed/1.0/embedff35	(from https://bocagesaintlouis.fr/repas-costa-brava/)
13:00:08	0/-1	---M--	301	error ('')			https://bocagesaintlouis.fr/wp-content/themes/consultant	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/wp-content/themes/consultant.149.delayed	(from https://bocagesaintlouis.fr/dejeuner-auvergnat/)
13:00:08	99070/99070	---M--	200	added ('OK')	application/pdf	etag:%22182fe-57bb86a786194%22	https://bocagesaintlouis.fr/wp-content/uploads/2018/11/repas_costa_brava_25102018.pdf	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/wp-content/uploads/2018/11/repas_costa_brava_25102018.pdf	(from https://bocagesaintlouis.fr/repas-costa-brava/)
13:00:08	4707/4707	---MCZ	200	added ('OK')	application/json	date:Fri,%2020%20Nov%202020%2012:00:09%20GMT	https://bocagesaintlouis.fr/wp-json/wp/v2/posts/1505	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/wp-json/wp/v2/posts/1505.json	(from https://bocagesaintlouis.fr/dejeuner-auvergnat/)
13:00:08	815/815	---MCZ	200	added ('OK')	application/rss+xml	etag:%22bf8b4ff380c4aa9270b3fd035e3f456a%22	https://bocagesaintlouis.fr/dejeuner-auvergnat/feed/	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/dejeuner-auvergnat/feed/index.html	(from https://bocagesaintlouis.fr/dejeuner-auvergnat/)
13:00:08	2574/2574	---MCZ	200	added ('OK')	application/json	date:Fri,%2020%20Nov%202020%2012:00:09%20GMT	https://bocagesaintlouis.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbocagesaintlouis.fr%2Fdejeuner-auvergnat%2F	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/wp-json/oembed/1.0/embedee6a.json	(from https://bocagesaintlouis.fr/dejeuner-auvergnat/)
13:00:09	2668/2668	---MCZ	200	added ('OK')	text/xml	date:Fri,%2020%20Nov%202020%2012:00:09%20GMT	https://bocagesaintlouis.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbocagesaintlouis.fr%2Fdejeuner-auvergnat%2F&format=xml	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/wp-json/oembed/1.0/embed1f99	(from https://bocagesaintlouis.fr/dejeuner-auvergnat/)
13:00:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202020%2012:00:09%20GMT	https://bocagesaintlouis.fr/?p=1505	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/index5c81.html	(from https://bocagesaintlouis.fr/dejeuner-auvergnat/)
13:00:09	0/-1	---M--	301	error ('')			https://bocagesaintlouis.fr/wp-content/themes/consultant	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/wp-content/themes/consultant.14e.delayed	(from https://bocagesaintlouis.fr/les-nouvelles/page/2/)
13:00:09	109521/109521	---M--	200	added ('OK')	application/pdf	etag:%221abd1-57bb868909f3f%22	https://bocagesaintlouis.fr/wp-content/uploads/2018/11/auvergnat_16052018.pdf	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/wp-content/uploads/2018/11/auvergnat_16052018.pdf	(from https://bocagesaintlouis.fr/dejeuner-auvergnat/)
13:00:09	25455/25455	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Nov%202020%2012:00:10%20GMT	https://bocagesaintlouis.fr/journee-romaine-21-09-2017/	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/journee-romaine-21-09-2017/index.html	(from https://bocagesaintlouis.fr/les-nouvelles/page/2/)
13:00:10	25530/25530	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Nov%202020%2012:00:10%20GMT	https://bocagesaintlouis.fr/journee-printaniere-30-03-2017/	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/journee-printaniere-30-03-2017/index.html	(from https://bocagesaintlouis.fr/les-nouvelles/page/2/)
13:00:10	25445/25445	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Nov%202020%2012:00:10%20GMT	https://bocagesaintlouis.fr/dejeuner-russe-19-10-2017/	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/dejeuner-russe-19-10-2017/index.html	(from https://bocagesaintlouis.fr/les-nouvelles/page/2/)
13:00:10	0/-1	---M--	301	error ('')			https://bocagesaintlouis.fr/wp-content/themes/consultant	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/wp-content/themes/consultant.14f.delayed	(from https://bocagesaintlouis.fr/author/galydia/page/2/)
13:00:10	25377/25377	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Nov%202020%2012:00:10%20GMT	https://bocagesaintlouis.fr/collioure-22-06-2017/	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/collioure-22-06-2017/index.html	(from https://bocagesaintlouis.fr/les-nouvelles/page/2/)
13:00:10	25548/25548	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Nov%202020%2012:00:11%20GMT	https://bocagesaintlouis.fr/journee-chinoise-23-02-2017/	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/journee-chinoise-23-02-2017/index.html	(from https://bocagesaintlouis.fr/les-nouvelles/page/2/)
13:00:10	25362/25362	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Nov%202020%2012:00:11%20GMT	https://bocagesaintlouis.fr/cheverny-27-04-2017/	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/cheverny-27-04-2017/index.html	(from https://bocagesaintlouis.fr/les-nouvelles/page/2/)
13:00:10	0/-1	---M--	301	error ('')			https://bocagesaintlouis.fr/wp-content/themes/consultant	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/wp-content/themes/consultant.150.delayed	(from https://bocagesaintlouis.fr/category/bocage/)
13:00:10	25656/25656	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Nov%202020%2012:00:11%20GMT	https://bocagesaintlouis.fr/depart-chantal-arrivee-mr-le-pelletier-16-05-2018/	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/depart-chantal-arrivee-mr-le-pelletier-16-05-2018/index.html	(from https://bocagesaintlouis.fr/les-nouvelles/page/2/)
13:00:11	2390/2390	---MCZ	200	added ('OK')	application/json	date:Fri,%2020%20Nov%202020%2012:00:11%20GMT	https://bocagesaintlouis.fr/wp-json/wp/v2/categories/8	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/wp-json/wp/v2/categories/8.json	(from https://bocagesaintlouis.fr/category/bocage/)
13:00:12	25716/25716	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Nov%202020%2012:00:12%20GMT	https://bocagesaintlouis.fr/printemps-de-bourges-20-03-2018/	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/printemps-de-bourges-20-03-2018/index.html	(from https://bocagesaintlouis.fr/les-nouvelles/page/2/)
13:00:12	25446/25446	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Nov%202020%2012:00:12%20GMT	https://bocagesaintlouis.fr/barbecue-13-09-2018/	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/barbecue-13-09-2018/index.html	(from https://bocagesaintlouis.fr/les-nouvelles/page/2/)
13:00:13	36718/36718	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Nov%202020%2012:00:12%20GMT	https://bocagesaintlouis.fr/category/non-classe/	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/category/non-classe/index.html	(from https://bocagesaintlouis.fr/les-nouvelles/page/2/)
13:00:13	26417/26417	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Nov%202020%2012:00:12%20GMT	https://bocagesaintlouis.fr/a-la-rechercher-des-laines-precieuses/	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/a-la-rechercher-des-laines-precieuses/index.html	(from https://bocagesaintlouis.fr/les-nouvelles/page/2/)
13:00:14	44179/44179	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Nov%202020%2012:00:13%20GMT	https://bocagesaintlouis.fr/les-nouvelles/page/3/	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/les-nouvelles/page/3/index.html	(from https://bocagesaintlouis.fr/les-nouvelles/page/2/)
13:00:14	0/-1	---M--	301	error ('')			https://bocagesaintlouis.fr/wp-content/themes/consultant	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/wp-content/themes/consultant.152.delayed	(from https://bocagesaintlouis.fr/dejeuner-russe-19-10-2017/)
13:00:14	40204/40204	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Nov%202020%2012:00:13%20GMT	https://bocagesaintlouis.fr/author/galydia/page/3/	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/author/galydia/page/3/index.html	(from https://bocagesaintlouis.fr/author/galydia/page/2/)
13:00:14	35625/35625	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Nov%202020%2012:00:14%20GMT	https://bocagesaintlouis.fr/category/bocage/page/2/	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/category/bocage/page/2/index.html	(from https://bocagesaintlouis.fr/category/bocage/)
13:00:14	8436/8436	---MCZ	200	added ('OK')	application/rss+xml	etag:%22377f63f2f1b8679c7b9462f5f39e372c%22	https://bocagesaintlouis.fr/category/bocage/feed/	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/category/bocage/feed/index.html	(from https://bocagesaintlouis.fr/category/bocage/)
13:00:14	5035/5035	---MCZ	200	added ('OK')	application/json	date:Fri,%2020%20Nov%202020%2012:00:15%20GMT	https://bocagesaintlouis.fr/wp-json/wp/v2/posts/1501	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/wp-json/wp/v2/posts/1501.json	(from https://bocagesaintlouis.fr/dejeuner-russe-19-10-2017/)
13:00:14	825/825	---MCZ	200	added ('OK')	application/rss+xml	etag:%227462a662079b8db355119464dfdb623d%22	https://bocagesaintlouis.fr/dejeuner-russe-19-10-2017/feed/	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/dejeuner-russe-19-10-2017/feed/index.html	(from https://bocagesaintlouis.fr/dejeuner-russe-19-10-2017/)
13:00:15	2662/2662	---MCZ	200	added ('OK')	application/json	date:Fri,%2020%20Nov%202020%2012:00:15%20GMT	https://bocagesaintlouis.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbocagesaintlouis.fr%2Fdejeuner-russe-19-10-2017%2F	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/wp-json/oembed/1.0/embed0da5.json	(from https://bocagesaintlouis.fr/dejeuner-russe-19-10-2017/)
13:00:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202020%2012:00:15%20GMT	https://bocagesaintlouis.fr/?p=1501	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/indexea99.html	(from https://bocagesaintlouis.fr/dejeuner-russe-19-10-2017/)
13:00:15	2756/2756	---MCZ	200	added ('OK')	text/xml	date:Fri,%2020%20Nov%202020%2012:00:16%20GMT	https://bocagesaintlouis.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbocagesaintlouis.fr%2Fdejeuner-russe-19-10-2017%2F&format=xml	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/wp-json/oembed/1.0/embedd95a	(from https://bocagesaintlouis.fr/dejeuner-russe-19-10-2017/)
13:00:15	83349/83349	---M--	200	added ('OK')	application/pdf	etag:%2214595-57bb862fb771f%22	https://bocagesaintlouis.fr/wp-content/uploads/2018/11/russie_19102017_affiche.pdf	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/wp-content/uploads/2018/11/russie_19102017_affiche.pdf	(from https://bocagesaintlouis.fr/dejeuner-russe-19-10-2017/)
13:00:15	0/-1	---M--	301	error ('')			https://bocagesaintlouis.fr/wp-content/themes/consultant	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/wp-content/themes/consultant.158.delayed	(from https://bocagesaintlouis.fr/journee-romaine-21-09-2017/)
13:00:15	111183/111183	---M--	200	added ('OK')	application/pdf	etag:%221b24f-57bb862fe940a%22	https://bocagesaintlouis.fr/wp-content/uploads/2018/11/russie_19102017_menu.pdf	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/wp-content/uploads/2018/11/russie_19102017_menu.pdf	(from https://bocagesaintlouis.fr/dejeuner-russe-19-10-2017/)
13:00:16	5041/5041	---MCZ	200	added ('OK')	application/json	date:Fri,%2020%20Nov%202020%2012:00:16%20GMT	https://bocagesaintlouis.fr/wp-json/wp/v2/posts/1496	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/wp-json/wp/v2/posts/1496.json	(from https://bocagesaintlouis.fr/journee-romaine-21-09-2017/)
13:00:16	828/828	---MCZ	200	added ('OK')	application/rss+xml	etag:%22e056b2a5aa178e35e3577cce065ceacf%22	https://bocagesaintlouis.fr/journee-romaine-21-09-2017/feed/	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/journee-romaine-21-09-2017/feed/index.html	(from https://bocagesaintlouis.fr/journee-romaine-21-09-2017/)
13:00:16	2667/2667	---MCZ	200	added ('OK')	application/json	date:Fri,%2020%20Nov%202020%2012:00:17%20GMT	https://bocagesaintlouis.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbocagesaintlouis.fr%2Fjournee-romaine-21-09-2017%2F	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/wp-json/oembed/1.0/embed595f.json	(from https://bocagesaintlouis.fr/journee-romaine-21-09-2017/)
13:00:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202020%2012:00:17%20GMT	https://bocagesaintlouis.fr/?p=1496	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/indexa283.html	(from https://bocagesaintlouis.fr/journee-romaine-21-09-2017/)
13:00:16	2761/2761	---MCZ	200	added ('OK')	text/xml	date:Fri,%2020%20Nov%202020%2012:00:17%20GMT	https://bocagesaintlouis.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbocagesaintlouis.fr%2Fjournee-romaine-21-09-2017%2F&format=xml	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/wp-json/oembed/1.0/embed5d6d	(from https://bocagesaintlouis.fr/journee-romaine-21-09-2017/)
13:00:16	112986/112986	---M--	200	added ('OK')	application/pdf	etag:%221b95a-57bb85f8ea57e%22	https://bocagesaintlouis.fr/wp-content/uploads/2018/11/rome_21092017_affiche.pdf	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/wp-content/uploads/2018/11/rome_21092017_affiche.pdf	(from https://bocagesaintlouis.fr/journee-romaine-21-09-2017/)
13:00:17	0/-1	---M--	301	error ('')			https://bocagesaintlouis.fr/wp-content/themes/consultant	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/wp-content/themes/consultant.15e.delayed	(from https://bocagesaintlouis.fr/journee-printaniere-30-03-2017/)
13:00:17	86310/86310	---M--	200	added ('OK')	application/pdf	etag:%2215126-57bb85f9135c8%22	https://bocagesaintlouis.fr/wp-content/uploads/2018/11/rome_21092017_menu.pdf	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/wp-content/uploads/2018/11/rome_21092017_menu.pdf	(from https://bocagesaintlouis.fr/journee-romaine-21-09-2017/)
13:00:17	5107/5107	---MCZ	200	added ('OK')	application/json	date:Fri,%2020%20Nov%202020%2012:00:18%20GMT	https://bocagesaintlouis.fr/wp-json/wp/v2/posts/1492	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/wp-json/wp/v2/posts/1492.json	(from https://bocagesaintlouis.fr/journee-printaniere-30-03-2017/)
13:00:17	2702/2702	---MCZ	200	added ('OK')	application/json	date:Fri,%2020%20Nov%202020%2012:00:18%20GMT	https://bocagesaintlouis.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbocagesaintlouis.fr%2Fjournee-printaniere-30-03-2017%2F	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/wp-json/oembed/1.0/embed1b2f.json	(from https://bocagesaintlouis.fr/journee-printaniere-30-03-2017/)
13:00:18	2796/2796	---MCZ	200	added ('OK')	text/xml	date:Fri,%2020%20Nov%202020%2012:00:18%20GMT	https://bocagesaintlouis.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbocagesaintlouis.fr%2Fjournee-printaniere-30-03-2017%2F&format=xml	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/wp-json/oembed/1.0/embeda728	(from https://bocagesaintlouis.fr/journee-printaniere-30-03-2017/)
13:00:18	841/841	---MCZ	200	added ('OK')	application/rss+xml	etag:%224af12541f950791ec94007170bbebe4b%22	https://bocagesaintlouis.fr/journee-printaniere-30-03-2017/feed/	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/journee-printaniere-30-03-2017/feed/index.html	(from https://bocagesaintlouis.fr/journee-printaniere-30-03-2017/)
13:00:18	118472/118472	---M--	200	added ('OK')	application/pdf	etag:%221cec8-57bb85c7d62ac%22	https://bocagesaintlouis.fr/wp-content/uploads/2018/11/printemps_30032017_affiche.pdf	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/wp-content/uploads/2018/11/printemps_30032017_affiche.pdf	(from https://bocagesaintlouis.fr/journee-printaniere-30-03-2017/)
13:00:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202020%2012:00:19%20GMT	https://bocagesaintlouis.fr/?p=1492	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/index1f6b.html	(from https://bocagesaintlouis.fr/journee-printaniere-30-03-2017/)
13:00:18	0/-1	---M--	301	error ('')			https://bocagesaintlouis.fr/wp-content/themes/consultant	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/wp-content/themes/consultant.164.delayed	(from https://bocagesaintlouis.fr/collioure-22-06-2017/)
13:00:18	101149/101149	---M--	200	added ('OK')	application/pdf	etag:%2218b1d-57bb85c7fe355%22	https://bocagesaintlouis.fr/wp-content/uploads/2018/11/printemps_30032017_menu.pdf	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/wp-content/uploads/2018/11/printemps_30032017_menu.pdf	(from https://bocagesaintlouis.fr/journee-printaniere-30-03-2017/)
13:00:19	4985/4985	---MCZ	200	added ('OK')	application/json	date:Fri,%2020%20Nov%202020%2012:00:19%20GMT	https://bocagesaintlouis.fr/wp-json/wp/v2/posts/1488	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/wp-json/wp/v2/posts/1488.json	(from https://bocagesaintlouis.fr/collioure-22-06-2017/)
13:00:19	809/809	---MCZ	200	added ('OK')	application/rss+xml	etag:%22a9bf4eda1f781f5a02c93d57af80bea0%22	https://bocagesaintlouis.fr/collioure-22-06-2017/feed/	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/collioure-22-06-2017/feed/index.html	(from https://bocagesaintlouis.fr/collioure-22-06-2017/)
